age,gender,weight_kg,height_cm,activity_level,goal,sleep_hours,phone_before_sleep,meals_per_day,junk_food_per_week,water_l_per_day,fruit_veg_servings,stress_score,daily_calorie_need,sleep_quality,diet_score,diet_quality,height_m,bmi,bmr,activity_mult,goal_num,phone_sleep_ratio,diet_score_v2,gender_num,sleep_label,diet_label
24,male,58.5,189.8,sedentary,maintain,4.5,52.14157832328662,2,2,1.33,4,2.188510832588483,2098,poor,2,avg,1.8980000000000001,16.239155852591768,1656.25,1.2,0,11.58701483028262,2,1,2,0
21,female,48.9,172.1,active,lose,5.7,88.51463464897381,3,0,1.1,2,1.1226505315791606,1908,poor,2,avg,1.7209999999999999,16.510001718525743,1298.625,1.725,-1,15.528880547384782,2,0,2,0
36,female,67.5,168.4,very_active,maintain,7.8,95.14801384458404,2,2,1.56,4,3.4351295260029446,2711,good,3,good,1.6840000000000002,23.80233693107125,1386.5,1.9,0,12.198461749502858,3,0,1,1
18,male,66.1,186.3,light,maintain,7.6,26.918777685944704,2,0,2.93,1,3.0675529648644786,2514,good,2,avg,1.8630000000000002,19.044770769820747,1740.375,1.375,0,3.5419439663158867,2,1,1,0
45,male,65.3,166.4,active,gain,6.7,21.089282234918976,4,2,2.25,2,1.4663937715673296,2728,avg,1,avg,1.6640000000000001,23.583406527366858,1473.0,1.725,1,3.1476535951142357,1,1,0,0
48,male,72.7,169.2,moderate,lose,6.7,5.393847569525537,2,0,0.3,5,3.825947236510789,1938,avg,5,good,1.692,25.394150752533132,1549.5,1.55,-1,0.805051755891609,5,1,0,1
41,male,87.2,178.9,very_active,lose,4.7,57.867354483294605,3,0,2.08,2,3.987384870559085,2991,poor,3,good,1.7890000000000001,27.245564081597962,1790.125,1.9,-1,12.312200461934923,3,1,2,1
46,male,66.4,166.4,sedentary,gain,6.0,11.848772971034904,4,2,1.84,0,5.0,2030,poor,-1,poor,1.6640000000000001,23.980676775147924,1479.0,1.2,1,1.9747951660399563,-1,1,2,2
20,female,72.0,163.3,light,gain,7.7,24.070132266980185,4,2,2.48,3,2.6918720095394844,2279,good,2,avg,1.633,26.999773876893784,1479.625,1.375,1,3.125990797531089,2,0,1,0
30,male,78.7,149.7,light,lose,6.1,42.42393185548529,5,2,2.05,4,2.786099535768879,1720,avg,3,good,1.4969999999999999,35.11810974431607,1577.625,1.375,-1,6.954741787007133,3,1,0,1
32,male,76.6,161.6,light,lose,9.1,41.28345409101328,5,1,2.16,2,3.348957779026071,1761,good,2,avg,1.6159999999999999,29.332295853347713,1621.0,1.375,-1,4.53664280817258,2,1,1,0
19,female,62.6,161.5,light,gain,8.6,14.73733611986582,5,3,1.97,5,4.740725999277885,2080,good,3,good,1.615,24.000996846514393,1379.375,1.375,1,1.7136435356072426,3,0,1,1
28,male,71.2,171.4,light,lose,6.4,27.621571571330744,2,0,1.34,5,2.332053484857174,1872,avg,5,good,1.714,24.23585572313394,1648.25,1.375,-1,4.315869883665759,5,1,0,1
21,female,76.6,164.5,moderate,gain,6.7,15.404206837526448,3,4,2.19,2,3.590320674541701,2553,avg,-1,poor,1.645,28.30720337025711,1528.125,1.55,1,2.299135005730066,-1,0,0,2
36,male,56.5,189.4,sedentary,gain,9.9,9.188042170063165,3,4,1.56,0,3.823540868545448,2102,good,-3,poor,1.8940000000000001,15.750287965441915,1573.75,1.2,1,0.928084973937191,-3,1,1,2
46,female,85.2,160.5,moderate,lose,8.1,4.369737553809195,5,2,2.06,3,3.185473969049737,1798,good,2,avg,1.605,33.07421317727895,1464.125,1.55,-1,0.5394737054735173,2,0,1,0
34,male,87.2,182.6,moderate,gain,7.1,0.0,2,3,3.33,3,2.9140527231229365,3060,avg,1,avg,1.8259999999999998,26.15260404357648,1848.25,1.55,1,0.0,1,1,0,0
20,female,61.3,172.0,active,maintain,7.2,39.04789412365392,3,0,1.54,1,3.4596051354835824,2444,avg,2,avg,1.72,20.72065981611682,1427.0,1.725,0,5.423317875046672,2,0,0,0
45,female,72.3,177.3,light,maintain,7.2,23.983627842041187,2,0,1.92,4,3.3666640102225696,2093,avg,5,good,1.7730000000000001,22.99962876117891,1445.125,1.375,0,3.3310589598586424,5,0,0,1
35,male,77.7,176.7,sedentary,maintain,7.0,1.6117728950488264,5,1,1.91,5,2.918892517098105,2169,avg,5,good,1.767,24.885588745948887,1711.375,1.2,0,0.23025323782794122,5,1,0,1
25,male,63.5,150.0,light,lose,5.6,0.0,2,2,1.45,4,3.0637024654868124,1642,poor,2,avg,1.5,28.22222222222222,1452.5,1.375,-1,0.0,2,1,2,0
39,male,75.8,169.9,sedentary,maintain,6.5,0.0,4,1,2.64,0,2.1889075821225656,2040,avg,0,poor,1.699,26.259257860715767,1629.875,1.2,0,0.0,0,1,0,2
42,female,72.0,167.6,moderate,lose,5.1,14.696209424168504,5,3,2.23,0,3.728671432292473,1836,poor,-2,poor,1.676,25.632116472337252,1396.5,1.55,-1,2.881609125992035,-2,0,2,2
41,female,52.4,159.8,sedentary,gain,7.9,58.1417915934442,2,0,2.72,0,3.280918657502033,1629,good,1,avg,1.598,20.52001798242797,1156.75,1.2,1,7.359719523256287,1,0,1,0
43,female,75.5,174.1,light,maintain,6.8,12.9679425295812,3,0,0.45,5,1.3469725574887403,2049,avg,5,good,1.7409999999999999,24.90860521378347,1467.125,1.375,0,1.9070500915486923,5,0,0,1
36,male,56.8,185.4,sedentary,lose,8.0,43.94092313718416,4,1,2.69,5,2.7916074063647005,1459,good,5,good,1.854,16.524520876171987,1551.75,1.2,-1,5.492614705571182,5,1,1,1
22,male,81.3,145.9,sedentary,lose,5.3,69.01360532404982,2,0,2.08,3,2.7740413388767173,1551,poor,4,good,1.459,38.19266484738671,1619.875,1.2,-1,13.021432509927795,4,1,2,1
24,female,61.9,165.2,very_active,gain,8.8,34.21188546474921,3,0,2.3,2,2.37687988321594,2861,good,3,good,1.652,22.68143683787793,1370.5,1.9,1,3.8877138155722037,3,0,1,1
38,male,68.1,158.8,very_active,maintain,8.7,10.878835400209857,4,0,1.89,2,3.2793308992401684,2684,good,3,good,1.588,27.005120265974654,1488.5,1.9,0,1.2504407068700174,3,1,1,1
25,female,86.5,170.6,moderate,gain,5.0,27.762687591646724,4,2,1.48,2,3.050440933158564,2745,poor,0,poor,1.706,29.72063292235253,1645.25,1.55,1,5.552536407822063,0,0,2,2
45,male,76.0,167.1,sedentary,lose,6.3,28.916412633642704,4,0,2.25,4,3.2443955881862747,1554,avg,5,good,1.671,27.218280943514543,1584.375,1.2,-1,4.589906038688359,5,1,0,1
22,male,57.0,164.5,active,maintain,6.5,73.19073363139927,4,0,1.59,2,1.5735274453865786,2651,avg,3,good,1.645,21.064106946535972,1493.125,1.725,0,11.260111134044328,3,1,0,1
34,female,57.8,176.2,active,gain,5.1,0.0,2,3,1.99,4,1.865233276470179,2530,poor,2,avg,1.7619999999999998,18.617271416626195,1348.25,1.725,1,0.0,2,0,2,0
22,male,62.8,184.7,active,lose,6.7,57.89039671837156,5,1,2.14,1,3.13284423841474,2491,avg,1,avg,1.847,18.40881582947105,1677.375,1.725,-1,8.640356429554497,1,1,0,0
21,male,74.7,194.0,light,maintain,7.7,0.0,5,2,1.96,5,2.889291310104466,2435,good,4,good,1.94,19.84801785524498,1859.5,1.375,0,0.0,4,1,1,1
39,male,74.3,163.3,sedentary,gain,6.4,50.29159491190232,2,0,1.64,1,3.4007309265476007,2123,avg,2,avg,1.633,27.862266653516777,1573.625,1.2,1,7.8580604771627875,2,1,0,0
36,male,59.9,153.6,sedentary,maintain,4.8,19.76710870134638,5,1,2.66,2,3.576646996524309,1718,poor,2,avg,1.536,25.388929578993054,1384.0,1.2,0,4.118146788166582,2,1,2,0
48,male,56.0,175.0,active,maintain,8.0,75.64658516974738,3,1,1.34,5,2.438743081581024,2389,good,4,good,1.75,18.285714285714285,1418.75,1.725,0,9.455821964240679,4,1,1,1
49,female,73.4,184.5,active,gain,6.0,46.842488855061184,3,1,1.18,1,3.1574985524348853,2746,poor,0,poor,1.845,21.562708852020773,1481.125,1.725,1,7.8070801746635015,0,0,2,2
44,male,67.8,177.3,light,maintain,6.1,44.337210505495385,2,1,0.84,5,2.845287652878492,2175,avg,4,good,1.7730000000000001,21.568116597620058,1571.125,1.375,0,7.268393973295313,4,1,0,1
38,female,95.9,184.5,light,gain,9.2,6.455040909489892,2,2,0.46,5,2.0616598908446826,2630,good,3,good,1.845,28.172531047803705,1761.125,1.375,1,0.7016348052016399,3,0,1,1
19,male,70.4,168.0,moderate,maintain,7.5,75.13221211348056,5,2,1.87,0,2.854092503941131,2531,avg,-1,poor,1.68,24.943310657596378,1664.0,1.55,0,10.017626946113815,-1,1,0,2
28,male,91.8,164.5,active,maintain,5.9,100.37670389194147,4,2,1.74,5,4.421845429261047,3209,poor,4,good,1.645,33.92429855600004,1811.125,1.725,0,17.01299777609215,4,1,2,1
39,female,56.0,171.0,moderate,lose,5.5,80.28623567310319,4,0,0.3,1,1.4538646453404604,1569,poor,1,avg,1.71,19.15119181970521,1272.75,1.55,-1,14.597494741019718,1,0,2,0
30,female,51.1,167.0,moderate,gain,8.3,4.922422854329344,5,1,2.03,0,3.513550516006123,2122,good,0,poor,1.67,18.322636164796158,1243.75,1.55,1,0.5930629230441471,0,0,1,2
32,male,56.6,176.0,sedentary,maintain,8.2,25.25314130078607,4,1,2.53,1,1.8125533738446755,1685,good,1,avg,1.76,18.272210743801654,1511.0,1.2,0,3.0796510025774477,1,1,1,0
29,male,84.3,178.7,light,lose,6.3,0.2861485259748448,5,4,1.59,2,5.0,2143,avg,-1,poor,1.787,26.398452543379737,1819.875,1.375,-1,0.04542039373880176,-1,1,0,2
39,female,91.1,179.4,moderate,maintain,5.4,14.761984809450542,5,3,1.94,2,3.6995223334210343,2720,poor,0,poor,1.794,28.30567393603601,1676.25,1.55,0,2.733700384398177,0,0,2,2
38,female,60.6,174.6,active,maintain,7.5,37.08800049712639,4,1,2.31,0,3.677504229493908,2420,avg,0,poor,1.746,19.87852450175758,1346.25,1.725,0,4.945066073608042,0,0,0,2
39,female,64.5,172.2,sedentary,maintain,7.8,48.2409426793724,3,0,1.58,5,2.7521805109592155,1550,good,6,good,1.722,21.7517107973469,1365.25,1.2,0,6.184735448030379,6,0,1,1
28,female,56.0,177.1,sedentary,gain,6.5,43.32703000176894,3,1,1.92,1,2.5976920176947043,1828,avg,1,avg,1.771,17.854632049510897,1365.875,1.2,1,6.665695897857391,1,0,0,0
24,male,48.3,152.3,moderate,lose,5.6,0.0,3,1,2.32,0,4.322311495060154,1622,poor,0,poor,1.5230000000000001,20.82319298443778,1319.875,1.55,-1,0.0,0,1,2,2
45,male,78.6,171.9,light,gain,7.0,29.091123284082624,2,2,1.94,0,1.8659607314500997,2544,avg,-1,poor,1.719,26.599335828797734,1640.375,1.375,1,4.155874161172638,-1,1,0,2
22,male,72.7,170.5,moderate,lose,7.6,42.93930535364048,4,2,2.16,3,4.009935230144551,2163,good,2,avg,1.705,25.008384860811308,1687.625,1.55,-1,5.649907855754292,2,1,1,0
34,male,70.1,171.9,moderate,maintain,6.4,53.71641025370522,2,1,2.09,3,3.090169055592879,2419,avg,3,good,1.719,23.722817323138948,1610.375,1.55,0,8.393187790705849,3,1,0,1
41,male,53.2,169.2,moderate,maintain,7.3,40.70419318778653,5,0,2.37,5,3.929891685968657,2184,avg,6,good,1.692,18.58278982166111,1389.5,1.55,0,5.575916111215125,6,1,0,1
37,female,89.7,173.9,active,lose,7.5,42.21644490835324,4,1,0.92,0,2.736744944734004,2502,avg,-1,poor,1.739,29.661511559887977,1637.875,1.725,-1,5.628858570599289,-1,0,0,2
26,female,64.0,164.8,light,maintain,8.5,24.046726075565655,2,0,2.12,4,3.0278958482118306,1888,good,5,good,1.6480000000000001,23.564897728343855,1379.0,1.375,0,2.829026264298752,5,0,1,1
31,female,76.4,180.2,light,gain,6.5,36.79670488602593,4,2,2.33,2,2.7689913651131093,2424,avg,1,avg,1.8019999999999998,23.527933569926624,1574.25,1.375,1,5.661030649999273,1,0,0,0
43,male,52.5,174.3,sedentary,lose,5.5,94.61512336653752,2,2,2.22,2,3.068763627382932,1265,poor,1,avg,1.743,17.28082726776296,1404.375,1.2,-1,17.202746575234716,1,1,2,0
29,female,67.7,171.4,active,lose,6.9,60.17321653875422,5,1,2.98,5,2.555548907203417,2049,avg,5,good,1.714,23.044486410901232,1442.25,1.725,-1,8.720754756231806,5,0,0,1
23,male,73.5,163.7,active,maintain,9.2,39.11850830472632,3,3,1.31,5,4.911216420346337,2843,good,2,avg,1.6369999999999998,27.4277372415309,1648.125,1.725,0,4.2520113100777195,2,1,1,0
34,male,73.9,177.3,light,maintain,4.7,48.21805225942485,2,1,1.85,5,3.7074184229263154,2261,poor,5,good,1.7730000000000001,23.50861086377762,1682.125,1.375,0,10.259157872397228,5,1,2,1
36,male,71.9,171.9,sedentary,gain,4.0,31.896522445756958,2,2,3.24,2,3.027121909586649,2201,poor,1,avg,1.719,24.33196241845493,1618.375,1.2,1,7.974128617907085,1,1,2,0
36,female,75.9,163.2,sedentary,lose,6.9,31.77473452255264,2,1,2.61,5,3.624932261931239,1364,avg,5,good,1.632,28.49715253748559,1438.0,1.2,-1,4.6050333213796115,5,0,0,1
43,male,56.4,169.5,moderate,gain,6.5,53.76084708087177,5,2,1.44,5,1.2336951162047112,2469,avg,3,good,1.695,19.630876863236484,1413.375,1.55,1,8.27089827845746,3,1,0,1
33,male,72.4,175.7,sedentary,maintain,6.7,15.026280263565155,5,1,1.76,2,3.885011959082302,2041,avg,2,avg,1.757,23.452818533168738,1662.125,1.2,0,2.2427280628115063,2,1,0,0
29,female,71.4,175.0,moderate,lose,6.7,26.763464736727208,2,2,1.49,3,3.556043094257413,1933,avg,1,avg,1.75,23.314285714285717,1501.75,1.55,-1,3.9945463794299743,1,0,0,0
29,male,72.8,174.4,moderate,gain,8.3,0.0,2,1,1.27,3,1.0,2868,good,2,avg,1.744,23.935274808517804,1678.0,1.55,1,0.0,2,1,1,0
37,female,70.9,170.8,moderate,lose,6.9,49.406525425966194,3,1,1.19,0,3.195950931398151,1791,avg,-1,poor,1.7080000000000002,24.30359405250947,1430.5,1.55,-1,7.160364966029163,-1,0,0,2
49,male,54.7,179.2,active,maintain,8.1,56.74008445467615,3,3,1.88,4,2.137177391310717,2322,good,2,avg,1.7919999999999998,17.0337910554847,1427.0,1.725,0,7.004947833299793,2,1,1,0
23,female,54.2,181.1,light,maintain,3.8,45.077019676637946,3,2,1.39,5,3.085357060825607,1943,poor,3,good,1.811,16.525795944228186,1397.875,1.375,0,11.862370477438807,3,0,2,1
48,male,43.4,176.6,active,maintain,6.3,24.14285583882448,4,2,2.72,0,3.3046867737741263,2144,avg,-1,poor,1.766,13.915804891437483,1302.75,1.725,0,3.8321987312104366,-1,1,0,2
40,male,79.8,164.7,sedentary,maintain,5.9,28.89599830391119,2,1,1.97,4,2.166315755582202,2016,poor,4,good,1.6469999999999998,29.418172689097478,1632.375,1.2,0,4.8976260010652855,4,1,2,1
43,female,79.9,160.5,sedentary,maintain,4.0,33.67263951475134,4,1,1.85,1,2.5581401329043114,1708,poor,1,avg,1.605,31.016779728457607,1426.125,1.2,0,8.41815777414839,1,0,2,0
21,male,80.1,165.1,light,lose,7.1,57.37244123815281,5,1,2.37,4,2.864629600166245,2032,avg,4,good,1.651,29.38585758828322,1732.875,1.375,-1,8.080624388384285,4,1,0,1
23,female,73.7,187.6,moderate,maintain,6.9,55.91116190008215,4,0,1.98,4,3.583605180082885,2658,avg,5,good,1.876,20.941212305817853,1633.5,1.55,0,8.103065767683534,5,0,0,1
28,male,44.4,172.5,sedentary,gain,6.4,0.0,5,1,2.39,5,3.113432540391774,1890,avg,5,good,1.725,14.921235034656583,1387.125,1.2,1,0.0,5,1,0,1
18,female,57.7,189.1,moderate,maintain,6.8,8.044233008456324,4,2,1.9,2,3.6323473041926313,2432,avg,1,avg,1.891,16.13588371648833,1507.875,1.55,0,1.1829752684530963,1,0,0,0
47,male,72.0,168.9,light,gain,7.1,40.8612629623042,3,1,1.44,4,1.0,2406,avg,3,good,1.689,25.239061233117432,1545.625,1.375,1,5.755106648901064,3,1,0,1
41,male,71.6,167.7,active,maintain,8.3,0.0,2,1,1.42,5,2.4023749443051265,2653,good,4,good,1.6769999999999998,25.459325704780635,1564.125,1.725,0,0.0,4,1,1,1
40,male,67.3,169.3,light,maintain,7.8,52.96591811339445,3,1,0.38,4,3.8113434937235446,1980,good,3,good,1.693,23.480165191509876,1536.125,1.375,0,6.790501451652949,3,1,1,1
32,female,74.4,169.2,moderate,maintain,7.4,23.11597761329559,5,0,2.36,4,2.6985981992155184,2222,avg,5,good,1.692,25.98796170548095,1480.5,1.55,0,3.12378033642098,5,0,0,1
44,female,70.1,163.0,active,lose,10.0,47.67960409054184,4,2,0.88,2,3.348823771105052,1856,good,0,poor,1.63,26.384131883021567,1338.75,1.725,-1,4.767959932258191,0,0,1,2
28,female,71.4,159.7,moderate,gain,6.1,30.85524447725921,2,2,1.57,2,2.5635365182921275,2394,avg,1,avg,1.597,27.995509739810366,1411.125,1.55,1,5.058235970331679,1,0,0,0
49,female,62.3,174.5,light,gain,5.2,27.531261333786325,4,1,2.28,0,1.946702588581838,2060,poor,0,poor,1.745,20.45960213791348,1307.625,1.375,1,5.294472315252694,0,0,2,2
42,female,81.8,179.5,light,gain,8.5,2.8236653197806554,4,1,0.91,5,3.995187939775295,2370,good,4,good,1.795,25.387760802600848,1568.875,1.375,1,0.33219588089232643,4,0,1,1
36,male,64.8,192.0,moderate,maintain,9.4,16.31377737241801,3,3,2.19,3,3.06150316431447,2611,good,1,avg,1.92,17.578125,1673.0,1.55,0,1.7355080464797834,1,1,1,0
35,male,54.0,166.1,sedentary,gain,6.2,27.1176091786952,3,2,1.42,2,2.2212348934562787,1964,avg,0,poor,1.661,19.57286924852143,1408.125,1.2,1,4.373807226594835,0,1,0,2
34,male,60.7,166.8,sedentary,maintain,8.8,26.28826293227377,3,0,2.36,3,5.0,1914,good,4,good,1.6680000000000001,21.81707871113181,1484.5,1.2,0,2.9873022664740345,4,1,1,1
36,male,65.8,163.1,light,maintain,6.3,48.10592846831816,5,1,2.13,5,2.819818447735294,1971,avg,5,good,1.631,24.735344965962586,1502.375,1.375,0,7.635860449596462,5,1,0,1
38,male,81.9,180.1,moderate,gain,7.8,13.93172174419788,3,3,1.37,2,3.608839968215509,2960,good,-1,poor,1.801,25.249714746049225,1759.625,1.55,1,1.7861179433435816,-1,1,1,2
31,female,69.5,177.3,light,maintain,7.8,29.25977100803807,2,1,2.94,5,4.093732282409702,2074,good,5,good,1.7730000000000001,22.108910081631183,1487.125,1.375,0,3.7512522124084433,5,0,1,1
44,male,67.8,162.1,sedentary,maintain,6.2,67.61173393053349,4,2,3.21,0,3.3623725104786133,1638,avg,-1,poor,1.621,25.80261154396662,1476.125,1.2,0,10.90511661700272,-1,1,0,2
35,female,55.0,161.9,sedentary,lose,9.4,50.53888223073743,5,3,1.47,4,1.2559245320232408,1016,good,1,avg,1.619,20.983068190011984,1225.875,1.2,-1,5.3764762610916135,1,0,1,0
45,male,79.4,178.6,moderate,gain,9.6,32.62134682225408,2,1,2.04,1,4.6509743576164215,2851,good,1,avg,1.786,24.891873963099833,1690.25,1.55,1,3.3980566066872373,1,1,1,0
36,female,62.2,173.4,moderate,lose,5.7,0.0,5,2,2.25,5,1.6706383423367552,1723,poor,4,good,1.734,20.686746779585707,1364.75,1.55,-1,0.0,4,0,2,1
32,female,68.8,176.8,moderate,lose,7.3,0.0,2,1,3.04,5,3.042552728935989,1782,avg,5,good,1.768,22.010196351426053,1472.0,1.55,-1,0.0,5,0,0,1
48,female,87.8,162.1,light,lose,8.2,45.934603849007786,5,4,0.83,2,2.2310162958022164,1683,good,-2,poor,1.621,33.41400137994498,1490.125,1.375,-1,5.601780274052136,-2,0,1,2
32,male,76.1,153.1,active,maintain,4.6,48.49510122544683,4,0,2.5,0,3.8668200671190105,2700,poor,1,avg,1.531,32.46641049061823,1562.875,1.725,0,10.542411018051265,1,1,2,0
21,male,50.5,162.1,light,lose,7.0,0.0,5,0,1.44,1,2.1293649776911536,1452,avg,1,avg,1.621,19.218759335845345,1418.125,1.375,-1,0.0,1,1,0,0
24,male,48.8,176.2,light,maintain,4.9,47.49469087693511,4,1,1.73,5,3.287411311838913,2064,poor,5,good,1.7619999999999998,15.718388324071942,1474.25,1.375,0,9.692792078396536,5,1,2,1
30,male,69.2,189.0,active,maintain,7.9,15.947119355524796,5,1,2.15,5,1.0,2957,good,5,good,1.89,19.37235799669662,1728.25,1.725,0,2.018622447709158,5,1,1,1
20,female,55.4,166.1,very_active,maintain,7.1,19.865866754268342,5,3,2.4,1,4.530885653392131,2545,avg,-1,poor,1.661,20.080314006816433,1331.125,1.9,0,2.79800900792385,-1,0,0,2
33,female,77.8,190.5,moderate,lose,6.5,52.22256350720605,2,2,2.65,4,3.1337021196763355,2241,avg,3,good,1.905,21.43826509875242,1642.625,1.55,-1,8.034239303533345,3,0,0,1
48,female,70.5,177.5,active,lose,5.0,48.30908524560375,4,1,1.3,4,4.159131516825817,2057,poor,3,good,1.775,22.376512596707006,1413.375,1.725,-1,9.661815116757726,3,0,2,1
26,female,72.0,157.5,light,gain,6.2,27.53212272857532,2,1,2.32,5,4.194083393598306,2138,avg,5,good,1.575,29.024943310657598,1413.375,1.375,1,4.440664239985658,5,0,0,1
25,male,61.5,171.9,light,maintain,7.7,47.20537477110406,5,1,2.56,4,4.136287181192519,2151,good,4,good,1.719,20.81245742329594,1569.375,1.375,0,6.130567355913858,4,1,1,1
37,female,90.9,177.8,light,lose,6.9,20.912148377724517,5,1,1.36,2,3.9838588074696086,1937,avg,1,avg,1.778,28.754139140931343,1674.25,1.375,-1,3.0307457024606976,1,0,0,0
30,male,104.1,148.2,moderate,gain,8.6,10.25453247920413,4,0,1.5,4,2.060543922500252,3086,good,4,good,1.482,47.39737852885093,1822.25,1.55,1,1.1923873589321827,4,1,1,1
34,female,66.7,175.8,moderate,lose,8.5,61.49866702244816,4,4,1.84,0,3.140131799086505,1738,good,-3,poor,1.758,21.581821311579375,1434.75,1.55,-1,7.235136445566084,-3,0,1,2
34,female,74.2,180.6,light,lose,8.4,63.14424860016381,3,0,1.38,4,1.800968311458435,1765,good,4,good,1.806,22.749319666572234,1539.75,1.375,-1,7.517171557499078,4,0,1,1
34,female,71.2,173.6,active,maintain,6.3,13.91100256624958,4,3,1.81,2,2.878915427033468,2656,avg,0,poor,1.736,23.625475164051053,1466.0,1.725,0,2.208095294945125,0,0,0,2
18,male,66.9,169.4,light,lose,7.4,16.655802707893272,2,3,1.99,5,4.137382972485311,1948,avg,3,good,1.694,23.313061308124098,1642.75,1.375,-1,2.2507838455553277,3,1,0,1
49,male,60.0,168.4,light,lose,5.7,52.28306798370951,4,1,2.26,2,2.012833143064966,1595,poor,2,avg,1.6840000000000002,21.157632827618887,1412.5,1.375,-1,9.172466458112815,2,1,2,0
25,female,57.0,167.9,sedentary,gain,5.4,12.6632109028208,5,1,2.74,3,4.186163281795811,1798,poor,3,good,1.679,20.219642069767694,1333.375,1.2,1,2.3450386218115145,3,0,2,1
36,female,56.4,159.4,very_active,lose,8.5,50.02031448935528,4,5,1.45,1,3.733132612415141,1873,good,-4,poor,1.594,22.197418487458457,1219.25,1.9,-1,5.884742188778011,-4,0,1,2
48,female,74.9,163.8,active,lose,5.5,4.3887937183894685,3,1,1.73,5,2.4202106604048863,1970,poor,5,good,1.6380000000000001,27.9160535570792,1371.75,1.725,-1,0.7979623491685671,5,0,2,1
23,male,63.8,166.3,moderate,gain,5.3,22.83398534651984,5,0,2.43,4,2.4238286652348884,2623,poor,5,good,1.663,23.06939367631037,1567.375,1.55,1,4.308298309098402,5,1,2,1
20,male,39.1,171.0,active,maintain,7.1,54.46466109574692,4,2,3.54,1,1.3844598846655092,2472,avg,0,poor,1.71,13.371635716972746,1364.75,1.725,0,7.671077947136475,0,1,0,2
44,male,75.3,165.0,active,lose,6.6,5.773435623446204,5,1,1.98,2,3.324377611274766,2368,avg,2,avg,1.65,27.658402203856753,1569.25,1.725,-1,0.8747628407096005,2,1,0,0
22,female,69.5,162.2,active,maintain,6.8,15.30187138712068,5,0,2.25,0,4.117047938975315,2392,avg,1,avg,1.6219999999999999,26.416976195073598,1437.75,1.725,0,2.25027487306556,1,0,0,0
30,male,86.2,176.8,light,lose,10.0,39.40628565378758,4,1,2.16,4,2.1761011886293,2021,good,4,good,1.768,27.576728568211134,1822.0,1.375,-1,3.940628171315941,4,1,1,1
32,female,74.5,173.3,moderate,maintain,5.7,0.0,3,2,1.84,1,3.202912914603586,2330,poor,0,poor,1.733,24.8061375378793,1507.125,1.55,0,0.0,0,0,2,2
31,male,52.3,165.1,sedentary,maintain,7.6,31.821454790607625,3,0,1.62,5,2.246825465179438,1752,good,6,good,1.651,19.187020622561953,1404.875,1.2,0,4.187032974154559,6,1,1,1
46,female,43.2,174.6,very_active,gain,7.1,59.03094712921826,3,0,2.52,3,1.6521398548013395,2399,avg,4,good,1.746,14.170829347787581,1132.25,1.9,1,8.314216734507257,4,0,0,1
48,female,61.4,165.9,very_active,maintain,8.3,51.619987257868885,3,1,3.64,2,5.0,2498,good,2,avg,1.659,22.30876861773925,1249.875,1.9,0,6.2192748239269955,2,0,1,0
40,male,62.5,170.6,moderate,maintain,6.0,28.759260676111243,4,1,2.67,5,2.64985988041244,2468,poor,5,good,1.706,21.47444575314489,1496.25,1.55,0,4.7932093138169884,5,1,2,1
33,female,81.3,178.8,light,lose,6.7,30.51569025951324,5,1,2.04,5,4.964584882759594,1891,avg,5,good,1.788,25.43053616203474,1604.5,1.375,-1,4.554579955960191,5,0,0,1
